Время - Уставка	Давление [МПа] - Уставка	Время - Текущее	Давление [МПа] - Текущее	Время - ДД 38.2	Давление [МПа] - ДД 38.2
2411	0	2411	0,495238	2411	0,0124173
2411	0	2411	0,495238	2411	0,010848
2411	0	2411	0,495238	2411	0,010848
2411	0	2411	0,495238	2411	0,017514
2412	0	2412	0,495238	2412	0,017514
2412	0	2412	0,495238	2412	0,017514
2412	0	2412	0,495238	2412	0,0145426
2412	0	2412	0,495238	2412	0,0145426
2412	0	2412	0,495238	2412	0,0222967
2412	0	2412	0,495238	2412	0,0222967
2412	0	2412	0,495238	2412	0,0256639
2412	0	2412	0,495238	2412	0,0256639
2412	0	2412	0,495238	2412	0,0269216
2412	0	2412	0,495238	2412	0,0269216
2412	0	2412	0,495238	2412	0,0261255
2413	0	2413	0,495238	2413	0,0261255
2413	0	2413	0,495238	2413	0,0261255
2413	0	2413	0,495238	2413	0,0361023
2413	0	2413	0,495238	2413	0,0361023
2413	0	2413	0,495238	2413	0,0368709
2413	0	2413	0,495238	2413	0,0368709
2413	0	2413	0,495238	2413	0,0333526
2413	0	2413	0,495238	2413	0,0333526
2413	0	2413	0,495238	2413	0,0333526
2414	0	2414	0,495238	2414	0,0294763
2414	0	2414	0,495238	2414	0,0294763
2414	0	2414	0,495238	2414	0,0204376
2414	0	2414	0,495238	2414	0,0204376
2414	0	2414	0,495238	2414	0,0142819
2414	0	2414	0,495238	2414	0,0142819
2414	0	2414	0,495238	2414	0,0227268
2414	0	2414	0,495238	2414	0,0227268
2414	0	2414	0,495238	2414	0,0257565
2414	0	2414	0,495238	2414	0,0257565
2414	0	2414	0,495238	2414	0,0314865
2415	0	2415	0,495238	2415	0,0314865
2415	0	2415	0,495238	2415	0,0276297
2415	0	2415	0,495238	2415	0,0276297
2415	0	2415	0,495238	2415	0,0249578
2415	0	2415	0,495238	2415	0,0249578
2415	0	2415	0,495238	2415	0,0221957
2415	0	2415	0,495238	2415	0,0221957
2415	0	2415	0,495238	2415	0,0221957
2415	0	2415	0,495238	2415	0,0147801
2416	0	2416	0,495238	2416	0,0147801
2416	0	2416	0,495238	2416	0,022593
2416	0	2416	0,495238	2416	0,022593
2416	0	2416	0,495238	2416	0,021343
2416	0	2416	0,495238	2416	0,021343
2416	0	2416	0,495238	2416	0,0129793
2416	0	2416	0,495238	2416	0,0129793
2416	0	2416	0,495238	2416	0,00811346
2416	0	2416	0,495238	2416	0,00811346
2416	0	2416	0,495238	2416	0,00811346
2416	0	2416	0,495238	2416	0,00805392
2417	0	2417	0,495238	2417	0,00805392
2417	0	2417	0,495238	2417	0,00853031
2417	0	2417	0,495238	2417	0,00853031
2417	0	2417	0,495238	2417	0,0083467
2417	0	2417	0,495238	2417	0,0083467
2417	0	2417	0,495238	2417	0,00979771
2417	0	2417	0,495238	2417	0,00979771
2417	0	2417	0,495238	2417	0,0110827
2417	0	2417	0,495238	2417	0,0110827
2418	0	2418	0,495238	2418	0,0117128
2418	0	2418	0,495238	2418	0,0117128
2418	0	2418	0,495238	2418	0,0141947
2418	0	2418	0,495238	2418	0,0141947
2418	0	2418	0,495238	2418	0,0113827
2418	0	2418	0,495238	2418	0,0113827
2418	0	2418	0,495238	2418	0,0123659
2418	0	2418	0,495238	2418	0,0123659
2418	0	2418	0,495238	2418	0,00938863
2418	0	2418	0,495238	2418	0,00938863
2418	0	2418	0,495238	2418	0,00938863
2419	0	2419	0,495238	2419	0,00393668
2419	0	2419	0,495238	2419	0,00393668
2419	0	2419	0,495238	2419	0,000550415
2419	0	2419	0,495238	2419	0,000550415
2419	0	2419	0,495238	2419	0,00925034
2419	0	2419	0,495238	2419	0,00925034
2419	0	2419	0,495238	2419	0,00925034
2419	0	2419	0,495238	2419	0,00471767
2419	0	2419	0,495238	2419	0,00471767
2420	0	2420	0,495238	2420	0,00754892
2420	0	2420	0,495238	2420	0,00754892
2420	0	2420	0,495238	2420	0,00885994
2420	0	2420	0,495238	2420	0,00885994
2420	0	2420	0,495238	2420	0,0148996
2420	0	2420	0,495238	2420	0,0148996
2420	0	2420	0,495238	2420	0,0125003
2420	0	2420	0,495238	2420	0,0125003
2420	0	2420	0,495238	2420	0,0125003
2420	0	2420	0,495238	2420	0,0127677
2420	0	2420	0,495238	2420	0,0127677
2421	0	2421	0,495238	2421	0,0201967
2421	0	2421	0,495238	2421	0,0201967
2421	0	2421	0,495238	2421	0,0201967
2421	0	2421	0,495238	2421	0,0110176
2421	0	2421	0,495238	2421	0,0110176
2421	0	2421	0,495238	2421	0,00764784
2421	0	2421	0,495238	2421	0,00764784
2421	0	2421	0,495238	2421	0,00451357
2421	0	2421	0,495238	2421	0,00451357
2422	0	2422	0,495238	2422	0,00451357
2422	0	2422	0,495238	2422	-0,0103574
2422	0	2422	0,495238	2422	-0,0103574
2422	0	2422	0,495238	2422	-0,0123266
2422	0	2422	0,495238	2422	-0,0123266
2422	0	2422	0,495238	2422	-0,0095324
2422	0	2422	0,495238	2422	-0,0095324
2422	0	2422	0,495238	2422	-0,00781689
2422	0	2422	0,495238	2422	-0,00781689
2422	0	2422	0,495238	2422	-0,0020963
2422	0	2422	0,495238	2422	-0,0020963
2423	0	2423	0,495238	2423	-0,0020963
2423	0	2423	0,495238	2423	0,0048306
2423	0	2423	0,495238	2423	0,0048306
2423	0	2423	0,495238	2423	0,00376732
2423	0	2423	0,495238	2423	0,00376732
2423	0	2423	0,495238	2423	0,00306828
2423	0	2423	0,495238	2423	0,00306828
2423	0	2423	0,495238	2423	0,00528064
2423	0	2423	0,495238	2423	0,00528064
2424	0	2424	0,495238	2424	-0,000782843
2424	0	2424	0,495238	2424	-0,000782843
2424	0	2424	0,495238	2424	-0,000782843
2424	0	2424	0,495238	2424	-0,002579
2424	0	2424	0,495238	2424	-0,002579
2424	0	2424	0,495238	2424	-0,00646755
2424	0	2424	0,495238	2424	-0,00646755
2424	0	2424	0,495238	2424	-0,00646755
2424	0	2424	0,495238	2424	-0,00675585
2424	0	2424	0,495238	2424	-0,00675585
2424	0	2424	0,495238	2424	-0,00632867
2425	0	2425	0,495238	2425	-0,00632867
2425	0	2425	0,495238	2425	-0,00632867
2425	0	2425	0,495238	2425	-0,00203497
2425	0	2425	0,495238	2425	-0,00203497
2425	0	2425	0,495238	2425	0,0033003
2425	0	2425	0,495238	2425	0,0033003
2425	0	2425	0,495238	2425	0,0033003
2425	0	2425	0,495238	2425	0,0101548
2425	0	2425	0,495238	2425	0,00539002
2426	0	2426	0,495238	2426	0,00539002
2426	0	2426	0,495238	2426	0,00539002
2426	0	2426	0,495238	2426	0,00880857
2426	0	2426	0,495238	2426	0,00880857
2426	0	2426	0,495238	2426	0,00561638
2426	0	2426	0,495238	2426	0,00561638
2426	0	2426	0,495238	2426	0,00211727
2426	0	2426	0,495238	2426	0,00211727
2426	0	2426	0,495238	2426	-0,00367466
2426	0	2426	0,495238	2426	-0,00367466
2426	0	2426	0,495238	2426	0,0045484
2427	0	2427	0,495238	2427	0,0045484
2427	0	2427	0,495238	2427	-0,00852821
2427	0	2427	0,495238	2427	-0,00852821
2427	0	2427	0,495238	2427	-0,00852821
2427	0	2427	0,495238	2427	-0,00858415
2427	0	2427	0,495238	2427	-0,00858415
2427	0	2427	0,495238	2427	-0,00442377
2427	0	2427	0,495238	2427	-0,00442377
2427	0	2427	0,495238	2427	-0,00932084
2428	0	2428	0,495238	2428	-0,00932084
2428	0	2428	0,495238	2428	-0,00932084
2428	0	2428	0,495238	2428	-0,00593982
2428	0	2428	0,495238	2428	-0,00593982
2428	0	2428	0,495238	2428	-0,000370192
2428	0	2428	0,495238	2428	-0,000370192
2428	0	2428	0,495238	2428	-0,00375472
2428	0	2428	0,495238	2428	-0,00375472
2428	0	2428	0,495238	2428	-0,000233595
2428	0	2428	0,495238	2428	-0,000233595
2428	0	2428	0,495238	2428	-0,000233595
2429	0	2429	0,495238	2429	-0,00818287
2429	0	2429	0,495238	2429	-0,00818287
2429	0	2429	0,495238	2429	-0,00841489
2429	0	2429	0,495238	2429	-0,00841489
2429	0	2429	0,495238	2429	-0,0112054
2429	0	2429	0,495238	2429	-0,0112054
2429	0	2429	0,495238	2429	-0,0129126
2429	0	2429	0,495238	2429	-0,0129126
2429	0	2429	0,495238	2429	-0,0129126
2430	0	2430	0,495238	2430	-0,00776154
2430	0	2430	0,495238	2430	-0,00776154
2430	0	2430	0,495238	2430	-0,00942249
2430	0	2430	0,495238	2430	-0,00942249
2430	0	2430	0,495238	2430	-0,00835282
2430	0	2430	0,495238	2430	-0,00835282
2430	0	2430	0,495238	2430	-0,00835282
2430	0	2430	0,495238	2430	-0,000611268
2430	0	2430	0,495238	2430	-0,000611268
2430	0	2430	0,495238	2430	0,00105489
2430	0	2430	0,495238	2430	0,00105489
2431	0	2431	0,495238	2431	0,00105489
2431	0	2431	0,495238	2431	-0,000838501
2431	0	2431	0,495238	2431	-0,000838501
2431	0	2431	0,495238	2431	-0,00164736
2431	0	2431	0,495238	2431	-0,00164736
2431	0	2431	0,495238	2431	-0,00272344
2431	0	2431	0,495238	2431	-0,00272344
2431	0	2431	0,495238	2431	-0,00662352
2431	0	2431	0,495238	2431	-0,00662352
2432	0	2432	0,495238	2432	-0,00319137
2432	0	2432	0,495238	2432	-0,00319137
2432	0	2432	0,495238	2432	-0,00319137
2432	0	2432	0,495238	2432	-0,00725859
2432	0	2432	0,495238	2432	-0,00725859
2432	0	2432	0,495238	2432	-0,00373251
2432	0	2432	0,495238	2432	-0,00373251
2432	0	2432	0,495238	2432	-0,00534642
2432	0	2432	0,495238	2432	-0,00534642
2432	0	2432	0,495238	2432	-0,00586048
2432	0	2432	0,495238	2432	-0,00586048
2433	0	2433	0,495238	2433	-0,000387752
2433	0	2433	0,495238	2433	-0,000387752
2433	0	2433	0,495238	2433	-0,000695971
2433	0	2433	0,495238	2433	-0,000695971
2433	0	2433	0,495238	2433	-0,000695971
2433	0	2433	0,495238	2433	0,00570832
2433	0	2433	0,495238	2433	0,00570832
2433	0	2433	0,495238	2433	0,0122518
2433	0	2433	0,495238	2433	0,0122518
2434	0	2434	0,495238	2434	0,013865
2434	0	2434	0,495238	2434	0,013865
2434	0	2434	0,495238	2434	0,013865
2434	0	2434	0,495238	2434	0,00679536
2434	0	2434	0,495238	2434	0,00679536
2434	0	2434	0,495238	2434	0,00773722
2434	0	2434	0,495238	2434	0,00773722
2434	0	2434	0,495238	2434	0,00409215
2434	0	2434	0,495238	2434	0,00409215
2434	0	2434	0,495238	2434	-0,000846983
2434	0	2434	0,495238	2434	-0,000846983
2435	0	2435	0,495238	2435	-0,000953273
2435	0	2435	0,495238	2435	-0,000953273
2435	0	2435	0,495238	2435	0,0011471
2435	0	2435	0,495238	2435	0,0011471
2435	0	2435	0,495238	2435	0,00441586
2435	0	2435	0,495238	2435	0,00441586
2435	0	2435	0,495238	2435	0,00801053
2435	0	2435	0,495238	2435	0,00801053
2435	0	2435	0,495238	2435	0,00801053
2436	0	2436	0,495238	2436	0,0126373
2436	0	2436	0,495238	2436	0,0126373
2436	0	2436	0,495238	2436	0,00651511
2436	0	2436	0,495238	2436	0,00651511
2436	0	2436	0,495238	2436	0,0132281
2436	0	2436	0,495238	2436	0,0132281
2436	0	2436	0,495238	2436	0,00968058
2436	0	2436	0,495238	2436	0,00968058
2436	0	2436	0,495238	2436	0,0137402
2436	0	2436	0,495238	2436	0,0137402
2436	0	2436	0,495238	2436	0,00687098
2437	0	2437	0,495238	2437	0,00687098
2437	0	2437	0,495238	2437	0,00618931
2437	0	2437	0,495238	2437	0,00618931
2437	0	2437	0,495238	2437	0,000203049
2437	0	2437	0,495238	2437	0,000203049
2437	0	2437	0,495238	2437	-0,00434388
2437	0	2437	0,495238	2437	-0,00434388
2437	0	2437	0,495238	2437	-0,00434388
2437	0	2437	0,495238	2437	-0,00131837
2438	0	2438	0,495238	2438	-0,00131837
2438	0	2438	0,495238	2438	0,00167069
2438	0	2438	0,495238	2438	0,00167069
2438	0	2438	0,495238	2438	0,0103153
2438	0	2438	0,495238	2438	0,0103153
2438	0	2438	0,495238	2438	0,00991689
2438	0	2438	0,495238	2438	0,00991689
2438	0	2438	0,495238	2438	0,00671764
2438	0	2438	0,495238	2438	0,00671764
2438	0	2438	0,495238	2438	0,00671764
2438	0	2438	0,495238	2438	0,00284919
2439	0	2439	0,495238	2439	0,00284919
2439	0	2439	0,495238	2439	-0,00750484
2439	0	2439	0,495238	2439	-0,00750484
2439	0	2439	0,495238	2439	-0,0166827
2439	0	2439	0,495238	2439	-0,0166827
2439	0	2439	0,495238	2439	-0,00975444
2439	0	2439	0,495238	2439	-0,00975444
2439	0	2439	0,495238	2439	-0,003376
2439	0	2439	0,495238	2439	-0,003376
2440	0	2440	0,495238	2440	-0,003376
2440	0	2440	0,495238	2440	0,00211617
2440	0	2440	0,495238	2440	0,00211617
2440	0	2440	0,495238	2440	0,00644913
2440	0	2440	0,495238	2440	0,00644913
2440	0	2440	0,495238	2440	0,00992365
2440	0	2440	0,495238	2440	0,00992365
2440	0	2440	0,495238	2440	-5,51E-05
2440	0	2440	0,495238	2440	-5,51E-05
2440	0	2440	0,495238	2440	0,00123281
2440	0	2440	0,495238	2440	0,00123281
2441	0	2441	0,495238	2441	-0,00583453
2441	0	2441	0,495238	2441	-0,00583453
2441	0	2441	0,495238	2441	-0,00133655
2441	0	2441	0,495238	2441	-0,00133655
2441	0	2441	0,495238	2441	-0,00285105
2441	0	2441	0,495238	2441	-0,00285105
2441	0	2441	0,495238	2441	-0,000516653
2441	0	2441	0,495238	2441	-0,000516653
2441	0	2441	0,495238	2441	-0,00556029
2442	0	2442	0,495238	2442	-0,00556029
2442	0	2442	0,495238	2442	-0,0107125
2442	0	2442	0,495238	2442	-0,0107125
2442	0	2442	0,495238	2442	-0,0107125
2442	0	2442	0,495238	2442	-0,0185194
2442	0	2442	0,495238	2442	-0,0185194
2442	0	2442	0,495238	2442	-0,012521
2442	0	2442	0,495238	2442	-0,012521
2442	0	2442	0,495238	2442	-0,00773631
2442	0	2442	0,495238	2442	-0,00773631
2442	0	2442	0,495238	2442	-0,00115787
2443	0	2443	0,495238	2443	-0,00115787
2443	0	2443	0,495238	2443	0,00687627
2443	0	2443	0,495238	2443	0,00687627
2443	0	2443	0,495238	2443	0,00930216
2443	0	2443	0,495238	2443	0,00930216
2443	0	2443	0,495238	2443	0,00576582
2443	0	2443	0,495238	2443	0,00576582
2443	0	2443	0,495238	2443	0,00576582
2443	0	2443	0,495238	2443	0,0153467
2444	0	2444	0,495238	2444	0,0153467
2444	0	2444	0,495238	2444	0,0115712
2444	0	2444	0,495238	2444	0,0115712
2444	0	2444	0,495238	2444	0,0115712
2444	0	2444	0,495238	2444	0,00926221
2444	0	2444	0,495238	2444	0,00926221
2444	0	2444	0,495238	2444	0,00977488
2444	0	2444	0,495238	2444	0,00977488
2444	0	2444	0,495238	2444	0,00447811
2444	0	2444	0,495238	2444	0,00447811
2444	0	2444	0,495238	2444	0,00171022
2445	0	2445	0,495238	2445	0,00171022
2445	0	2445	0,495238	2445	-0,00181582
2445	0	2445	0,495238	2445	-0,00181582
2445	0	2445	0,495238	2445	-0,00293144
2445	0	2445	0,495238	2445	-0,00293144
2445	0	2445	0,495238	2445	-0,000239027
2445	0	2445	0,495238	2445	-0,000239027
2445	0	2445	0,495238	2445	-0,000239027
2445	0	2445	0,495238	2445	0,0111101
2446	0	2446	0,495238	2446	0,0111101
2446	0	2446	0,495238	2446	0,0103452
2446	0	2446	0,495238	2446	0,0103452
2446	0	2446	0,495238	2446	0,00464163
2446	0	2446	0,495238	2446	0,00464163
2446	0	2446	0,495238	2446	0,00361426
2446	0	2446	0,495238	2446	0,00361426
2446	0	2446	0,495238	2446	-0,000453966
2446	0	2446	0,495238	2446	-0,000453966
2446	0	2446	0,495238	2446	-0,019242
2446	0	2446	0,495238	2446	-0,019242
2447	0	2447	0,495238	2447	-0,019242
2447	0	2447	0,495238	2447	-0,0248231
2447	0	2447	0,495238	2447	-0,0248231
2447	0	2447	0,495238	2447	-0,0218905
2447	0	2447	0,495238	2447	-0,0218905
2447	0	2447	0,495238	2447	-0,0218905
2447	0	2447	0,495238	2447	-0,0173626
2447	0	2447	0,495238	2447	-0,0173626
2447	0	2447	0,495238	2447	-0,0124885
2448	0	2448	0,495238	2448	-0,0124885
2448	0	2448	0,495238	2448	-0,00864984
2448	0	2448	0,495238	2448	-0,00864984
2448	0	2448	0,495238	2448	-0,000902356
2448	0	2448	0,495238	2448	-0,000902356
2448	0	2448	0,495238	2448	-0,00432107
2448	0	2448	0,495238	2448	-0,00432107
2448	0	2448	0,495238	2448	-0,00501197
2448	0	2448	0,495238	2448	-0,00501197
2448	0	2448	0,495238	2448	-0,00573644
2448	0	2448	0,495238	2448	-0,00573644
2449	0	2449	0,495238	2449	-0,00317483
2449	0	2449	0,495238	2449	-0,00317483
2449	0	2449	0,495238	2449	-0,00835935
2449	0	2449	0,495238	2449	-0,00835935
2449	0	2449	0,495238	2449	-0,00365786
2449	0	2449	0,495238	2449	-0,00365786
2449	0	2449	0,495238	2449	-0,00425972
2449	0	2449	0,495238	2449	-0,00425972
2449	0	2449	0,495238	2449	0,00219985
2450	0	2450	0,495238	2450	0,00219985
2450	0	2450	0,495238	2450	-8,75E-05
2450	0	2450	0,495238	2450	-8,75E-05
2450	0	2450	0,495238	2450	0,00627556
2450	0	2450	0,495238	2450	0,00627556
2450	0	2450	0,495238	2450	0,00737687
2450	0	2450	0,495238	2450	0,00737687
2450	0	2450	0,495238	2450	0,00737687
2450	0	2450	0,495238	2450	0,00969699
2450	0	2450	0,495238	2450	0,00969699
2450	0	2450	0,495238	2450	0,0100104
2451	0	2451	0,495238	2451	0,0100104
2451	0	2451	0,495238	2451	0,00844606
2451	0	2451	0,495238	2451	0,00844606
2451	0	2451	0,495238	2451	0,00844606
2451	0	2451	0,495238	2451	0,00573977
2451	0	2451	0,495238	2451	0,00573977
2451	0	2451	0,495238	2451	0,00695211
2451	0	2451	0,495238	2451	0,00695211
2451	0	2451	0,495238	2451	0,00496472
2452	0	2452	0,495238	2452	0,00496472
2452	0	2452	0,495238	2452	0,00748482
2452	0	2452	0,495238	2452	0,00748482
2452	0	2452	0,495238	2452	0,00771711
2452	0	2452	0,495238	2452	0,00771711
2452	0	2452	0,495238	2452	0,00771711
2452	0	2452	0,495238	2452	0,00950428
2452	0	2452	0,495238	2452	0,00950428
2452	0	2452	0,495238	2452	0,00915063
2452	0	2452	0,495238	2452	0,00915063
2452	0	2452	0,495238	2452	0,0110165
2453	0	2453	0,495238	2453	0,0110165
2453	0	2453	0,495238	2453	0,0110165
2453	0	2453	0,495238	2453	0,00795401
2453	0	2453	1	2453	0,00795401
2453	0	2453	1	2453	0,00937014
2453	0	2453	1	2453	0,00937014
2453	0	2453	1	2453	0,00563389
2453	0	2453	1	2453	0,00563389
2453	0	2453	1	2453	0,0115871
2454	0	2454	1	2454	0,0115871
2454	0	2454	1	2454	0,0151553
2454	0	2454	1	2454	0,0151553
2454	0	2454	1	2454	0,0207098
2454	0	2454	1	2454	0,0207098
2454	0	2454	1	2454	0,0203448
2454	0	2454	1	2454	0,0203448
2454	0	2454	1	2454	0,0203448
2454	0	2454	0,492799	2454	0,0250587
2454	0	2454	0,492799	2454	0,0250587
2454	0	2454	0,492138	2454	0,0205609
2455	0	2455	0,492138	2455	0,0205609
2455	0	2455	0,492138	2455	0,0111676
2455	0	2455	0,492345	2455	0,0111676
2455	0	2455	0,492345	2455	0,00814465
2455	0	2455	0,491534	2455	0,00814465
2455	0	2455	0,491534	2455	0,000783843
2455	0	2455	0,490726	2455	0,000783843
2455	0	2455	0,490726	2455	0,000783843
2455	0	2455	0,490784	2455	-0,000564735
2456	0	2456	0,490784	2456	-0,000564735
2456	0	2456	0,491126	2456	-0,00340816
2456	0	2456	0,491126	2456	-0,00340816
2456	0	2456	0,491126	2456	-0,00340816
2456	0	2456	0,49068	2456	0,000380533
2456	0	2456	0,49068	2456	0,000380533
2456	0	2456	0,49068	2456	0,000198784
2456	0	2456	0,489514	2456	0,000198784
2456	0	2456	0,489514	2456	-0,00176654
2456	0	2456	0,490484	2456	-0,00176654
2456	0	2456	0,490484	2456	-0,00192639
2457	0	2457	0,489537	2457	-0,00192639
2457	0	2457	0,489537	2457	0,00694241
2457	0	2457	0,49048	2457	0,00694241
2457	0	2457	0,49048	2457	0,00694241
2457	0	2457	0,490661	2457	0,00533596
2457	0	2457	0,490661	2457	0,00533596
2457	0	2457	0,490661	2457	0,00516153
2457	0	2457	0,491699	2457	0,00516153
2457	0	2457	0,491699	2457	0,00520911
2458	0	2458	0,491453	2458	0,00520911
2458	0	2458	0,491453	2458	0,0106829
2458	0	2458	0,491457	2458	0,0106829
2458	0	2458	0,491457	2458	0,021478
2458	0	2458	0,490953	2458	0,021478
2458	0	2458	0,490953	2458	0,021478
2458	0	2458	0,490953	2458	0,0160333
2458	0	2458	0,490241	2458	0,0160333
2458	0	2458	0,490241	2458	0,0202825
2458	0	2458	0,490422	2458	0,0202825
2458	0	2458	0,490422	2458	0,00959907
2459	0	2459	0,490149	2459	0,00959907
2459	0	2459	0,490149	2459	-5,83E-05
2459	0	2459	0,49088	2459	-5,83E-05
2459	0	2459	0,49088	2459	-0,00410902
2459	0	2459	0,491603	2459	-0,00410902
2459	0	2459	0,491603	2459	-0,00466012
2459	0	2459	0,491603	2459	-0,00466012
2459	0	2459	0,491111	2459	-0,00466012
2459	0	2459	0,491111	2459	-0,00752905
2460	0	2460	0,491445	2460	-0,00752905
2460	0	2460	0,491445	2460	0,00241736
2460	0	2460	0,491664	2460	0,00241736
2460	0	2460	0,491664	2460	0,00601583
2460	0	2460	0,491168	2460	0,00601583
2460	0	2460	0,491168	2460	0,00161441
2460	0	2460	0,491168	2460	0,00161441
2460	0	2460	0,491557	2460	0,00161441
2460	0	2460	0,491557	2460	0,00159301
2460	0	2460	0,491384	2460	0,00159301
2460	0	2460	0,491384	2460	0,00231896
2461	0	2461	0,491384	2461	0,00231896
2461	0	2461	0,492207	2461	-0,00231376
2461	0	2461	0,492207	2461	-0,00231376
2461	0	2461	0,491907	2461	-0,00231376
2461	0	2461	0,491907	2461	0,00590723
2461	0	2461	0,492538	2461	0,00590723
2461	0	2461	0,492538	2461	0,0129747
2461	0	2461	0,492249	2461	0,0129747
2461	0	2461	0,492249	2461	0,00789383
2462	0	2462	0,491411	2462	0,00789383
2462	0	2462	0,491411	2462	0,00737067
2462	0	2462	0,490872	2462	0,00737067
2462	0	2462	0,490872	2462	0,0059443
2462	0	2462	0,490872	2462	0,0059443
2462	0	2462	0,492895	2462	0,0059443
2462	0	2462	0,492895	2462	0,00757853
2462	0	2462	0,493076	2462	0,00757853
2462	0	2462	0,493076	2462	0,00170035
2462	0	2462	0,493076	2462	0,00170035
2462	0	2462	0,494742	2462	0,00255363
2463	0	2463	0,494742	2463	0,00255363
2463	0	2463	0,493618	2463	0,00715137
2463	0	2463	0,493618	2463	0,00715137
2463	0	2463	0,493991	2463	0,00715137
2463	0	2463	0,493991	2463	0,0043367
2463	0	2463	0,493288	2463	0,0043367
2463	0	2463	0,493288	2463	0,0043367
2463	0	2463	0,493041	2463	0,00586877
2463	0	2463	0,493041	2463	0,00586877
2464	0	2464	0,493041	2464	0,00552686
2464	0	2464	0,493391	2464	0,00552686
2464	0	2464	0,493391	2464	0,00016781
2464	0	2464	0,49338	2464	0,00016781
2464	0	2464	0,49338	2464	-0,00310988
2464	0	2464	0,493068	2464	-0,00260159
2464	0	2464	0,493068	2464	-0,00260159
2464	0	2464	0,493222	2464	-0,00837207
2464	0	2464	0,493222	2464	-0,00837207
2464	0	2464	0,493222	2464	-0,00497058
2464	0	2464	0,493322	2464	-0,00497058
2465	0	2465	0,493322	2465	-0,00497058
2465	0	2465	0,492707	2465	0,000506551
2465	0	2465	0,492707	2465	0,000506551
2465	0	2465	0,492707	2465	0,00553336
2465	0	2465	0,492903	2465	0,00553336
2465	0	2465	0,492903	2465	0,00829326
2465	0	2465	0,492134	2465	0,00829326
2465	0	2465	0,492134	2465	0,0110672
2465	0	2465	0,490514	2465	0,0110672
2466	0	2466	0,490514	2466	0,0189475
2466	0	2466	0,490376	2466	0,0189475
2466	0	2466	0,490376	2466	0,0134166
2466	0	2466	0,490668	2466	0,0134166
2466	0	2466	0,490668	2466	0,0067717
2466	0	2466	0,490668	2466	0,0067717
2466	0	2466	0,489911	2466	0,0067717
2466	0	2466	0,489911	2466	0,00990898
2466	0	2466	0,48816	2466	0,00990898
2466	0	2466	0,48816	2466	0,00742278
2466	0	2466	0,488395	2466	0,00742278
2467	0	2467	0,488395	2467	0,0103557
2467	0	2467	0,489399	2467	0,0103557
2467	0	2467	0,489399	2467	0,0103557
2467	0	2467	0,489557	2467	0,0140168
2467	0	2467	0,489557	2467	0,0140168
2467	0	2467	0,490134	2467	0,0190086
2467	0	2467	0,490134	2467	0,0190086
2467	0	2467	0,490464	2467	0,0227544
2467	0	2467	0,490464	2467	0,0227544
2468	0	2468	0,490464	2468	0,0227544
2468	0	2468	0,489526	2468	0,0243578
2468	0	2468	0,489526	2468	0,0243578
2468	0	2468	0,488907	2468	0,0243487
2468	0	2468	0,488907	2468	0,0243487
2468	0	2468	0,487718	2468	0,0240665
2468	0	2468	0,487718	2468	0,0240665
2468	0	2468	0,487133	2468	0,0202015
2468	0	2468	0,487133	2468	0,0202015
2468	0	2468	0,488491	2468	0,01702
2468	0	2468	0,488491	2468	0,01702
2469	0	2469	0,488491	2469	0,01702
2469	0	2469	0,488276	2469	0,013909
2469	0	2469	0,488276	2469	0,013909
2469	0	2469	0,488168	2469	0,0140674
2469	0	2469	0,488168	2469	0,0140674
2469	0	2469	0,490084	2469	0,011766
2469	0	2469	0,490084	2469	0,011766
2469	0	2469	0,490084	2469	0,0120941
2469	0	2469	0,489726	2469	0,0120941
2470	0	2470	0,489726	2470	0,0117913
2470	0	2470	0,489549	2470	0,0117913
2470	0	2470	0,489549	2470	0,00314643
2470	0	2470	0,48963	2470	0,00314643
2470	0	2470	0,48963	2470	0,00314643
2470	0	2470	0,48963	2470	0,000755156
2470	0	2470	0,489868	2470	0,000755156
2470	0	2470	0,489868	2470	0,00416051
2470	0	2470	0,488484	2470	0,00416051
2470	0	2470	0,488484	2470	0,00462805
2470	0	2470	0,486845	2470	0,00462805
2471	0	2471	0,486845	2471	0,00685426
2471	0	2471	0,486845	2471	0,00685426
2471	0	2471	0,486683	2471	0,000993802
2471	0	2471	0,486683	2471	0,000993802
2471	0	2471	0,487295	2471	0,0014558
2471	0	2471	0,487295	2471	0,0014558
2471	0	2471	0,487141	2471	0,00470713
2471	0	2471	0,487141	2471	0,00470713
